CustomerID,Age,Gender,AnnualIncome,SpendingScore,Product,ProductPrice
1483,61,Male,72502,5837,Dustbin,733.13
1064,21,Female,91758,10597,Lamp,932.39
1508,51,Female,140519,2102,Dustbin,777.8
1939,61,Male,78951,3619,Shoes,132.38
1074,39,Male,53952,5583,Lamp,483.27
1289,50,Female,79645,7739,Sofa,500.61
1508,55,Male,125407,2843,Laptop,996.37
1258,37,Male,133441,932,Shoes,576.66
1413,68,Male,96151,5913,Sofa,705.15
1319,28,Female,107956,323,Shoes,183.36
1736,55,Male,82853,2118,Smartphone,24.79
1775,36,Male,63956,6244,TV,922.76
1293,22,Female,59548,2554,Clothes,358.48
1002,43,Male,68067,11179,Clothes,233.32
1485,23,Female,97178,3833,Smartphone,572.43
1845,31,Female,77397,5696,Dustbin,832.73
1141,45,Female,48019,230,Dustbin,704.74
1552,43,Male,103561,7985,TV,944.81
1440,23,Male,62375,9383,Lamp,695.68
1648,50,Female,86916,10713,AC,357.75
1429,50,Male,78314,2410,Sofa,311.82
1991,67,Male,40305,11415,Lamp,917.14
1665,36,Female,138653,2229,Dustbin,250.17
1284,67,Female,108342,6696,Smartphone,32.21
1055,18,Male,42395,8226,Shoes,314.82
1130,45,Female,44708,594,Smartphone,606.42
1043,31,Male,37443,1798,TV,871.41
1810,27,Female,118471,9968,Smartphone,315.05
1308,70,Female,84594,3377,Clothes,90.02
1321,19,Male,38830,11981,Lamp,176.49
1843,57,Female,62826,9086,Dustbin,537.33
1686,62,Female,106521,2132,Laptop,878.9
1077,45,Female,66286,303,TV,548.69
1433,35,Female,126371,8866,Lamp,270.17
1065,23,Female,60857,7143,Laptop,981.52
1664,34,Female,146672,4597,AC,190.03
1232,39,Female,142159,8419,Clothes,192.71
1457,32,Male,125022,4244,Smartphone,218.57
1116,47,Male,123386,3614,Lamp,508.16
1972,33,Male,142229,1842,AC,856.33
1050,57,Female,107499,4485,TV,382.58
1624,18,Male,146061,6078,Smartphone,402.53
1015,26,Male,86849,6328,TV,894.54
1879,40,Male,73408,3228,Shoes,490.41
1585,31,Male,49582,11413,Shoes,603.64
1740,70,Female,37548,3546,Laptop,331.44
1824,52,Male,113271,10674,Laptop,565.31
1054,34,Female,67063,2754,Lamp,997.76
1492,47,Male,64637,7697,Sofa,27.96
1079,67,Male,75825,4478,Clothes,189.23
1609,18,Male,48440,6496,Sofa,935.29
1252,34,Male,82089,8804,Smartphone,944.35
1547,56,Male,102377,3140,Sofa,64.48
1700,21,Male,46653,9557,TV,554.52
1984,52,Female,66792,5768,Dustbin,555.99
1142,22,Female,138135,5744,TV,888.64
1231,21,Female,124644,752,Lamp,411.01
1510,61,Female,85122,9332,AC,894.42
1168,55,Male,123606,399,Clothes,378.35
1962,20,Male,33163,8904,Shoes,10.69
1837,56,Male,112294,5051,AC,704.58
1359,67,Female,34741,3110,Laptop,180.22
1492,46,Female,47224,11920,AC,746.7
1364,41,Female,31830,11710,Lamp,213.69
1379,57,Female,59490,6644,Clothes,55.53
1415,54,Female,68295,3003,Shoes,157.51
1503,24,Male,61916,2048,AC,154.57
1210,40,Male,38435,1182,Lamp,140.09
1501,27,Female,64153,9348,Smartphone,650.4
1116,39,Male,141116,6323,TV,935.98
1467,69,Male,122601,3102,Shoes,874.66
1289,31,Female,99636,3120,Clothes,689.55
1537,40,Female,30120,2330,Laptop,938.31
1059,38,Male,46081,7934,Laptop,154.54
1817,46,Female,99075,10587,AC,276.89
1432,49,Female,38331,10828,Laptop,765.1
1450,39,Female,126479,6187,Sofa,698.19
1647,43,Male,109766,1398,AC,145.95
1542,51,Female,146777,2095,AC,878.23
1934,23,Male,142820,970,AC,517.82
1588,21,Male,137067,11175,Dustbin,267.25
1945,35,Male,52467,7659,Smartphone,618.77
1777,33,Male,90001,5222,Smartphone,950.84
1550,57,Male,42072,7767,Clothes,722.53
1981,63,Female,44282,2493,TV,400.17
1857,69,Male,87974,11218,Dustbin,522.77
1935,45,Female,36844,5905,Smartphone,118.27
1518,69,Female,112862,6908,Sofa,79.06
1668,27,Female,147171,7148,AC,531.1
1264,33,Female,132759,5366,TV,553.6
1110,29,Male,145313,900,AC,939.6
1825,24,Female,146519,10667,Shoes,325.16
1743,39,Female,144027,8859,Dustbin,161.24
1904,70,Female,85161,8664,Lamp,201.51
1579,45,Female,81245,11968,AC,344.91
1695,27,Female,87711,4564,Smartphone,279.66
1089,36,Male,72777,2018,Clothes,240.18
1610,25,Female,52892,8517,Laptop,975.45
1934,52,Female,110417,8549,Sofa,516.88
1209,60,Male,145490,3506,Clothes,997.95
1285,65,Female,79110,8180,AC,82.82
1716,57,Female,65490,834,Shoes,955.56
1912,57,Female,103350,9899,Clothes,91.04
1819,19,Female,125439,9786,Dustbin,181.7
1808,32,Female,68611,6220,AC,585.32
1020,18,Male,125679,4329,AC,363.57
1609,26,Female,83216,10707,Sofa,147.64
1602,69,Female,62024,12413,Clothes,591.21
1096,40,Male,32411,1476,Sofa,849.8
1080,34,Female,122751,5349,TV,322.36
1046,36,Female,81330,9299,Laptop,867.15
1004,35,Male,48715,7713,Dustbin,671.11
1997,30,Female,129591,959,Smartphone,93.53
1026,28,Female,132927,11378,Smartphone,382.03
1511,29,Female,40478,3653,Lamp,630.12
1573,56,Male,94929,11543,Lamp,21.52
1922,61,Female,143435,11701,Smartphone,938.57
1004,52,Male,66968,8101,Dustbin,744
1147,25,Male,144097,11778,Dustbin,854.71
1927,18,Male,36726,12309,Smartphone,132.88
1529,48,Female,105265,4232,Shoes,854.7
1301,24,Female,82138,10357,Shoes,365.24
1607,49,Male,126084,7218,Laptop,999.44
1759,65,Female,140942,10262,Smartphone,832.91
1902,22,Female,50856,8074,Dustbin,593.23
1014,64,Male,110444,3508,TV,577.29
1171,66,Female,110825,10332,Smartphone,227.93
1558,37,Female,107207,9541,Sofa,116.97
1410,23,Female,38842,6362,Laptop,26.42
1653,45,Female,124419,11794,Smartphone,354.25
1858,39,Male,147283,7850,TV,798.98
1303,37,Male,132691,11654,Lamp,257.88
1520,43,Female,33431,9537,Sofa,597.62
1613,26,Male,63149,11065,AC,575.88
1995,30,Female,129179,695,AC,844.25
1847,46,Female,134188,8856,Sofa,121.45
1035,63,Male,69098,10560,Dustbin,148.27
1737,58,Female,141906,9348,Clothes,353.14
1934,49,Female,126461,6364,Dustbin,870.36
1519,64,Female,48321,2383,Dustbin,674
1054,61,Female,149168,12222,AC,838.14
1525,46,Female,32383,6949,Shoes,889.75
1789,57,Female,78002,10789,Smartphone,689.1
1383,58,Male,137906,3392,Shoes,241.2
1955,45,Female,82654,7261,Lamp,10.75
1141,60,Female,122332,4396,AC,299.24
1345,42,Male,114748,6957,Smartphone,931.28
1986,54,Female,107371,2670,Laptop,796.71
1831,31,Male,41797,6258,Sofa,654.32
1054,40,Female,89196,11027,Lamp,467.21
1901,61,Male,93646,2721,Clothes,593.79
1692,26,Female,128387,1329,Shoes,329.08
1445,59,Female,111965,404,AC,41.07
1014,50,Male,146317,10806,Smartphone,779.19
1474,19,Female,117993,1489,Dustbin,874.12
1044,47,Female,96941,2268,TV,134.58
1817,25,Female,149987,4559,Dustbin,552.57
1537,44,Female,43344,6303,Shoes,397.57
1617,28,Female,62434,2434,Sofa,331.63
1598,26,Female,89640,6374,Sofa,274.37
1709,18,Male,147087,10650,Shoes,502.15
1737,54,Male,69775,11633,Sofa,675.99
1026,27,Male,142785,6476,Dustbin,325.59
1652,50,Female,130022,10913,Clothes,138.72
1252,22,Male,133142,5680,Dustbin,710.4
1852,21,Male,60738,8420,TV,423.32
1624,62,Female,84767,7213,Sofa,712.61
1756,69,Female,120228,9476,AC,442.29
1691,67,Male,124175,10201,Dustbin,250.53
1623,42,Male,85723,9050,Laptop,104.96
1813,54,Female,101902,6556,Sofa,655.89
1393,25,Female,81487,1372,Lamp,963.49
1556,20,Female,46052,1515,Dustbin,996.18
1772,36,Male,87078,1939,Dustbin,998.09
1729,22,Female,128301,7795,Lamp,15.73
1211,46,Male,120840,3964,AC,926.76
1870,33,Female,121990,11704,Sofa,720.8
1495,30,Female,63828,5457,Dustbin,30.29
1427,52,Female,64701,4585,Shoes,611.69
1225,61,Female,38850,1142,Lamp,785.27
1469,51,Female,74354,8842,Sofa,357.34
1318,42,Male,121932,1088,Laptop,503.03
1852,29,Male,133882,3381,Shoes,116.4
1648,64,Male,72853,11022,Laptop,561.72
1539,63,Male,148079,2154,AC,681.08
1890,47,Female,71591,1091,Lamp,946.68
1959,69,Female,88986,1555,Sofa,712.31
1468,35,Female,78776,9590,Clothes,462.31
1281,45,Female,76317,2731,Laptop,914.99
1243,34,Female,67682,9008,Laptop,731.67
1411,22,Female,99288,5519,Shoes,223.5
1157,35,Female,98048,11786,AC,454.88
1061,38,Male,53840,8055,Dustbin,654.03
1473,28,Female,96244,4459,AC,900.05
1099,49,Male,123577,11478,TV,991.41
1734,64,Female,137121,4250,TV,506.54
1595,39,Female,68537,2368,AC,45.15
1563,37,Male,146507,4732,Clothes,710.93
1974,40,Female,113968,213,TV,873.61
1585,38,Male,73651,7869,Laptop,357.5
1458,46,Female,138614,7399,TV,291.03
1818,42,Male,110950,2077,Laptop,280.49
1248,29,Male,81829,5561,Sofa,405.22
1257,31,Female,70460,744,Sofa,152.23
1186,19,Male,34648,3103,Laptop,851.45
1034,27,Female,67879,12142,Laptop,940.13
1148,18,Female,41166,313,Sofa,711.52
1070,21,Female,39705,3267,Clothes,543.24
1729,41,Female,48564,8935,Lamp,566.13
1310,57,Male,76593,2564,Smartphone,71.25
1077,62,Female,104132,11385,Dustbin,517.09
1857,23,Female,66927,3993,AC,831.22
1959,37,Female,97818,12286,Smartphone,295.18
1020,32,Female,45553,8763,Sofa,399.61
1456,41,Female,109225,9499,Smartphone,492.52
1168,34,Male,43628,8412,TV,85.15
1583,45,Male,57051,5792,Laptop,16.04
1495,27,Male,37680,1207,Smartphone,968.48
1065,21,Male,65492,401,Smartphone,431.34
1856,50,Female,53730,8451,Lamp,451.23
1378,59,Female,96615,6212,Clothes,317.46
1084,60,Male,62928,5109,Shoes,502.81
1391,31,Female,30298,1424,Laptop,204.82
1319,27,Female,86204,6387,Laptop,876.6
1670,54,Female,84988,8643,Laptop,56.44
1710,44,Female,65771,11373,Clothes,547.85
1679,24,Male,100396,2624,AC,923.31
1417,51,Male,56649,11267,AC,778.7
1814,58,Female,43553,963,Dustbin,703.99
1048,68,Female,37246,12366,Dustbin,419.03
1927,46,Female,55646,10444,TV,990.13
1201,33,Female,97420,919,Sofa,622.49
1285,67,Female,61747,9531,Smartphone,196.24
1694,50,Female,91644,11505,Clothes,593.9
1106,44,Female,43031,7710,AC,854.82
1985,36,Female,56808,7552,TV,701.4
1394,59,Female,144529,7292,Smartphone,779.74
1424,37,Female,136672,2722,AC,629.34
1767,40,Male,129828,11700,Lamp,571.26
1826,52,Female,30085,1317,Lamp,874.4
1972,38,Female,44696,11011,Dustbin,258.5
1380,59,Female,116747,10594,Laptop,387.77
1795,59,Female,65980,6623,Smartphone,710.7
1170,66,Female,80007,8613,Smartphone,440.85
1989,26,Female,61976,9651,Sofa,746.01
1362,25,Female,136421,12230,TV,929.31
1145,63,Male,94891,12252,Sofa,174.31
1839,41,Male,125434,8369,Laptop,818.37
1539,50,Female,121534,8882,TV,910.27
1837,58,Male,105038,4252,Shoes,345.4
1871,28,Male,70869,2807,AC,391.65
1360,34,Male,145335,4176,AC,150.1
1692,58,Female,101371,6715,Lamp,266.12
1599,18,Male,103280,5279,TV,805.43
1197,34,Female,113832,1625,Lamp,710.26
1802,32,Male,142056,6349,Laptop,989.94
1529,43,Male,38691,12318,Shoes,305.77
1621,60,Male,70565,3778,Sofa,105.51
1055,34,Male,107716,3225,TV,615.91
1571,61,Female,72814,7133,Lamp,558.87
1635,37,Male,91195,2190,Smartphone,140.75
1470,44,Male,70747,6750,Laptop,637.41
1207,56,Female,135727,11486,Lamp,150.56
1866,40,Female,123344,2651,Laptop,365.7
1418,20,Female,46277,11499,AC,386.34
1025,57,Female,139825,8852,Smartphone,788.58
1563,35,Female,126172,7680,Shoes,454.87
1181,24,Female,126450,6248,Lamp,453.46
1162,50,Male,81518,11985,Shoes,928.72
1276,69,Male,137450,8212,Sofa,666.78
1814,66,Male,33521,7405,Smartphone,484.73
1268,28,Male,79310,3643,Laptop,309.87
1434,26,Male,123380,8085,Lamp,527.39
1269,35,Female,42053,5144,Shoes,120.56
1719,21,Female,82495,2316,Laptop,173.17
1654,31,Male,149625,4482,Clothes,914
1762,27,Male,81078,3381,AC,821.02
1087,22,Female,40817,11376,Lamp,145.28
1589,35,Male,83304,6397,Dustbin,352.45
1298,21,Female,83324,12363,AC,550.68
1002,43,Female,76915,9095,Dustbin,510.73
1245,28,Male,62763,425,Lamp,170.22
1798,25,Male,101754,5654,Sofa,891.61
1704,60,Male,80487,7455,Clothes,953.39
1369,49,Female,39665,8853,Lamp,397.66
1046,64,Female,116286,7852,AC,965.82
1600,53,Female,42069,10296,Shoes,851.86
1419,30,Female,47618,8760,Clothes,671.17
1948,49,Female,48944,1942,Sofa,420.26
1142,19,Female,79517,6959,Clothes,95.01
1261,21,Male,76430,2832,Shoes,70.22
1595,21,Male,104589,8837,Lamp,554.7
1410,30,Female,43011,5909,Laptop,861.81
1061,58,Female,139875,3305,AC,932.84
1222,64,Female,112720,5233,Smartphone,21.17
1578,53,Male,43022,10984,Shoes,576.44
1078,24,Female,109668,10587,Clothes,805.04
1925,37,Male,149910,3056,Sofa,157.96
1632,38,Male,67843,2676,TV,862.99
1028,20,Female,53242,7984,Smartphone,999.77
1083,34,Male,126541,10156,Laptop,65.61
1337,46,Male,100167,7790,AC,850.12
1526,52,Male,44562,5701,Sofa,245.59
1863,66,Female,125369,7673,AC,751.45
1823,38,Male,91330,11330,Shoes,60.2
1525,63,Male,77338,8206,Clothes,936.27
1977,20,Male,41980,8219,Clothes,419.63
1418,27,Male,76214,7286,Clothes,210.06
1340,34,Female,41857,7254,Clothes,698.83
1617,43,Male,112916,7524,Dustbin,541.35
1176,54,Male,42639,4015,Shoes,867.73
1845,64,Female,87617,1294,TV,115.33
1720,65,Male,32674,6491,Lamp,758.32
1775,69,Female,92835,11637,Sofa,701.26
1402,38,Male,57591,1218,Sofa,364.68
1438,31,Female,43582,6118,AC,348.27
1070,32,Male,106563,10502,Dustbin,361.88
1103,43,Female,67641,12410,AC,816.29
1854,42,Male,124301,10629,Shoes,716.8
1580,40,Male,54713,8533,Lamp,180.03
1863,33,Female,51656,9579,Clothes,81.25
1698,64,Male,59418,8356,AC,519.68
1045,25,Male,45014,5564,Smartphone,386.49
1282,46,Male,116774,2544,Lamp,570.32
1708,58,Male,117791,8526,Smartphone,868.81
1855,56,Female,112696,4694,Laptop,982.77
1436,67,Male,107917,10109,Lamp,873.46
1457,60,Male,33204,2483,Sofa,882.24
1747,19,Male,148515,4873,Dustbin,242.86
1805,44,Female,87688,6036,Dustbin,972.94
1414,19,Male,119313,4417,AC,950.29
1191,44,Male,128463,5667,AC,860.04
1011,59,Female,145904,3231,Laptop,480.51
1308,48,Male,91514,10827,Lamp,753.75
1090,58,Male,98765,10144,Clothes,690.3
1586,18,Male,114292,12316,Lamp,997.58
1804,40,Female,36569,6857,Clothes,655.18
1847,63,Male,106005,5502,Lamp,393.64
1181,20,Female,87483,11729,Lamp,521.99
1441,53,Male,72794,7535,AC,777.93
1588,70,Female,130770,921,Lamp,476.12
1803,19,Male,62443,879,Dustbin,683.62
1298,69,Female,42639,11841,Clothes,886.18
1736,30,Male,52783,2955,Lamp,265.9
1019,18,Female,109643,11849,AC,941.58
1214,65,Male,35739,5955,Lamp,462.21
1546,25,Male,77997,5369,Sofa,996.96
1997,68,Male,83717,6129,Laptop,198.79
1963,21,Male,101455,4442,Dustbin,80.35
1958,29,Male,135400,3019,Clothes,605.23
1445,70,Female,31476,1001,Dustbin,961.14
1241,18,Male,75954,7104,Shoes,58.86
1701,70,Male,46316,6191,Shoes,670.89
1806,44,Female,46281,10522,Sofa,656.54
1551,60,Female,33592,8813,Dustbin,84.91
1086,69,Female,132327,4583,Laptop,69.11
1284,69,Male,89006,3631,Laptop,963.12
1110,35,Female,78826,11118,Laptop,45.43
1165,25,Female,116005,9505,Lamp,994.08
1861,37,Female,92894,7835,AC,885.16
1401,44,Female,128384,3034,AC,787.58
1052,22,Female,123556,730,Lamp,907.63
1130,48,Male,54042,5956,Dustbin,784.72
1548,67,Male,83324,1086,Sofa,586.5
1029,32,Male,69173,7398,Shoes,176.03
1251,57,Male,74703,3154,AC,601.09
1869,44,Male,120693,4623,TV,264.74
1588,66,Female,74137,6884,Dustbin,750.4
1031,48,Female,70839,5005,Clothes,928.77
1517,51,Male,86048,4011,AC,993.85
1613,69,Male,59503,9854,AC,642.97
1169,57,Male,42549,10140,Sofa,858.48
1028,42,Male,134499,9850,Smartphone,461.88
1010,22,Male,93245,10006,Clothes,446.93
1779,36,Male,37549,10393,AC,761.03
1032,29,Male,46431,6917,Smartphone,337.62
1608,64,Male,90930,3974,Smartphone,949.76
1746,36,Male,129843,11860,Dustbin,76.79
1099,61,Male,44916,8999,AC,503.58
1039,21,Male,71133,5424,TV,237.32
1417,58,Male,96251,10433,Smartphone,366.19
1588,60,Female,99918,483,Lamp,101.99
1540,18,Female,105958,4548,Sofa,501.78
1056,35,Female,37199,9281,Shoes,290.82
1249,26,Female,126570,597,Dustbin,121.53
1807,23,Female,57926,5983,AC,874.6
1269,27,Female,135679,10700,Sofa,397.12
1654,70,Female,111226,7643,AC,539.39
1829,52,Male,130319,11997,Shoes,351.53
1544,28,Male,113619,10288,Smartphone,708.11
1018,60,Female,131714,11633,Clothes,213.24
1887,33,Male,135050,4004,TV,114.44
1826,57,Male,130958,6575,Laptop,996.73
1875,47,Female,97070,10311,Dustbin,801.7
1232,31,Female,38181,691,Clothes,23.71
1660,56,Female,62958,8381,Laptop,473.42
1217,21,Female,95363,9883,Clothes,396.05
1568,68,Female,149314,10786,Laptop,220.45
1021,36,Male,129121,1015,Lamp,488.59
1854,41,Female,121588,950,Sofa,24.27
1126,29,Female,138095,8727,Laptop,374.19
1576,54,Female,41479,8247,Lamp,439.3
1006,39,Female,75114,157,TV,357.84
1537,36,Female,109273,7720,Clothes,192.08
1926,40,Female,96189,3151,Shoes,866.74
1249,42,Male,88141,8996,Smartphone,463.81
1963,49,Female,107379,162,Smartphone,503.03
1048,55,Male,144618,7293,TV,12.09
1435,60,Male,40499,6411,Lamp,625.49
1113,43,Female,128220,10895,Shoes,27.48
1196,53,Female,105547,3121,Clothes,331.35
1039,69,Female,69445,9281,AC,530.72
1112,60,Male,102962,8698,Sofa,16.7
1163,38,Female,116819,8671,Dustbin,156.05
1683,56,Male,43170,9766,TV,771.64
1942,68,Female,108055,7437,AC,399.89
1485,56,Female,65636,1201,Lamp,831.17
1451,59,Male,88533,692,Sofa,329.57
1403,34,Female,55591,5156,AC,829.61
1748,39,Female,145790,7812,Dustbin,244.35
1432,41,Male,99456,6026,Laptop,463.37
1628,66,Female,81870,5526,Sofa,981.32
1715,50,Male,135833,4530,Shoes,139.73
1663,48,Female,101534,10021,Clothes,609.27
1087,70,Female,44449,8068,Smartphone,370.33
1658,66,Female,144590,7316,Dustbin,374.22
1855,52,Female,42831,11627,AC,386.6
1852,55,Male,123469,794,Sofa,389.47
1915,20,Male,107349,7540,AC,61.06
1943,56,Female,88641,8475,Lamp,176.63
1298,18,Female,135907,642,AC,595.8
1956,25,Male,128247,591,Dustbin,201.04
1495,53,Male,90552,9681,Shoes,857.42
1253,37,Female,74232,4279,Laptop,281.97
1425,45,Female,76553,12158,Clothes,246.41
1938,63,Female,143394,2829,TV,321.88
1742,47,Female,40466,6502,AC,130.75
1016,23,Male,50516,7002,AC,676.68
1790,27,Female,134003,9182,TV,518.16
1958,45,Female,79795,3113,Laptop,897.42
1244,70,Male,47972,2403,AC,725.17
1329,29,Male,59587,7021,Clothes,102.27
1497,54,Female,147865,6384,Smartphone,634.52
1543,41,Female,42564,9127,Lamp,924.58
1134,54,Female,67154,12291,Clothes,112.52
1169,22,Male,59281,1462,Smartphone,490.76
1685,24,Male,63931,2804,TV,927.46
1413,61,Male,71694,8032,AC,436.36
1417,51,Female,146347,8978,Smartphone,950.68
1697,48,Male,106197,9229,Lamp,710.22
1230,38,Female,115520,6855,TV,248.55
1533,60,Female,138224,3646,Dustbin,981.21
1269,53,Female,95443,7930,TV,24.49
1895,44,Female,135070,10345,Smartphone,479.82
1237,42,Female,66910,7437,Smartphone,532.02
1713,21,Female,96670,8717,AC,973.74
1575,23,Female,93431,9908,Smartphone,635.01
1582,68,Female,116087,6357,TV,864.14
1516,31,Male,135328,9635,Lamp,814.43
1837,39,Male,117983,892,Laptop,726.13
1761,28,Female,144650,2827,Clothes,456.71
1451,46,Male,35390,4910,Dustbin,605.2
1958,33,Female,74900,305,TV,465.23
1716,51,Male,137452,5615,Clothes,630.73
1217,32,Male,130574,10584,Smartphone,75
1275,47,Male,58685,2073,Laptop,937.41
1526,69,Male,51515,5174,Laptop,602.39
1500,39,Female,87312,7080,Laptop,835.01
1454,38,Female,114008,2305,Laptop,757.29
1044,49,Female,102981,2670,TV,465.57
1243,27,Female,62917,10720,AC,216.32
1969,35,Male,143276,7068,Clothes,72.02
1519,62,Male,78814,5426,Laptop,995
1542,47,Female,34727,10688,TV,412
1170,66,Male,36763,3129,Clothes,450.08
1700,24,Female,79866,10184,Laptop,447.41
1643,43,Female,135189,5929,Dustbin,695.35
1352,60,Female,75096,12355,Dustbin,217.92
1202,33,Male,41909,8637,Smartphone,661.14
1929,55,Female,64327,5395,Smartphone,336.34
1439,31,Female,102220,360,Clothes,550.69
1746,61,Female,31533,7064,Smartphone,13.2
1535,62,Male,98415,7077,Sofa,828.05
1764,68,Female,93306,4071,Clothes,192.18
1550,70,Male,38640,8315,Smartphone,616.59
1177,53,Female,149734,4554,Lamp,940.46
1391,67,Male,76530,2186,AC,397.8
1868,55,Male,115382,4681,Sofa,153.7
1204,24,Female,132039,9665,Shoes,293.22
1971,70,Female,109353,1928,Clothes,361.42
1427,53,Female,63510,6019,Sofa,334.72
1170,55,Female,67479,12346,Lamp,759.97
1195,68,Male,32622,4099,Shoes,153.73
1467,51,Male,81573,2973,AC,121.26
1720,55,Female,115845,7684,Dustbin,131.24
1135,22,Male,66732,706,TV,614
1462,66,Female,121132,352,Lamp,515.7
1890,22,Male,83671,1188,AC,854.88
1089,46,Female,90813,278,Smartphone,369.73
1533,33,Female,30517,11845,Lamp,408.16
1387,59,Male,42182,6698,Dustbin,863.77
1087,39,Male,120478,327,Shoes,373.98
1917,45,Female,53892,3848,Shoes,311.16
1718,63,Female,136909,4420,Smartphone,819.28
1465,66,Female,63647,12402,Clothes,864.6
1021,56,Female,129894,8233,AC,933.48
1983,32,Female,54194,2882,Lamp,820.59
1129,66,Female,116750,1961,Laptop,56.22
1681,19,Male,86477,4364,TV,174.91
1325,60,Female,97404,12425,Lamp,672.14
1607,49,Male,117275,6096,AC,865.57
1102,29,Female,91492,5883,Lamp,828.21
1185,20,Male,149957,129,Laptop,496.42
1498,57,Male,93573,11233,Laptop,194.84
1233,45,Male,36274,2079,Lamp,330.41
1768,68,Female,107786,11439,Shoes,852.48
1413,28,Male,93793,10949,TV,335.43
1206,31,Female,115806,12324,TV,767.52
1890,68,Male,31484,6229,AC,774.61
1721,21,Male,75029,3762,Sofa,355.48
1339,70,Female,146040,3276,Sofa,658.23
1171,61,Female,149162,7130,Laptop,847.65
1993,42,Female,44103,3932,TV,711.37
1976,40,Female,35295,4540,TV,492.94
1935,30,Male,118602,7397,AC,888.32
1888,61,Male,74365,207,Sofa,102.67
1346,41,Male,40579,7276,TV,700.4
1977,31,Male,125274,761,Clothes,368.54
1780,22,Female,120595,8648,TV,551.66
1520,23,Male,87477,8811,Laptop,701.92
1398,24,Male,77009,1523,Clothes,961.32
1368,66,Female,88524,9066,Smartphone,561.57
1675,54,Female,75927,10807,Dustbin,27.33
1816,41,Female,64794,1816,Shoes,665.07
1501,54,Female,98916,3762,TV,21.92
1840,48,Female,120872,1314,Shoes,768.28
1389,25,Female,76589,12038,Dustbin,184.89
1636,48,Female,135548,5690,Clothes,833.18
1589,23,Male,120243,1577,Lamp,814.46
1034,57,Male,48100,11332,Laptop,53.94
1517,36,Male,102556,5039,Shoes,473.49
1834,35,Male,106032,553,Shoes,397.26
1911,69,Female,90841,1581,Dustbin,825.71
1134,40,Female,43996,10678,AC,730.13
1483,41,Male,119478,9320,Clothes,260.72
1853,21,Male,148136,9680,Clothes,440
1111,45,Female,50942,11111,Lamp,678.48
1061,31,Male,54040,10536,TV,46.3
1817,19,Male,100566,5645,Laptop,372.48
1114,35,Female,34616,2864,Smartphone,357.94
1208,19,Male,134049,6133,Laptop,170.44
1107,60,Female,133441,12377,TV,576.21
1583,41,Male,61457,685,TV,224.85
1613,49,Male,99235,6951,Clothes,862.5
1069,39,Female,76458,8042,Dustbin,980.35
1052,36,Female,133180,719,Laptop,954.6
1983,55,Female,116032,8647,TV,370.84
1234,57,Female,132327,759,Clothes,630.31
1888,50,Male,141589,4114,Smartphone,755.5
1214,43,Female,108433,6026,Dustbin,958.51
1499,24,Female,56089,12236,AC,110.22
1878,68,Female,77059,8203,Dustbin,553.36
1053,39,Male,145510,6357,TV,255.35
1209,27,Male,78403,4168,Dustbin,438.88
1635,62,Male,142981,6432,Dustbin,597.21
1451,60,Female,139857,3593,TV,885.36
1720,27,Male,86627,377,Dustbin,717.76
1011,50,Male,121088,7156,Laptop,736.09
1759,54,Female,104846,9206,TV,172.34
1602,31,Male,137654,6135,Sofa,626.41
1789,35,Male,118195,6560,Clothes,778.78
1460,59,Female,125624,9945,Clothes,338.27
1557,58,Male,41381,11047,Laptop,954.39
1578,49,Male,86002,10153,Smartphone,241.85
1637,67,Female,56612,1338,Smartphone,39.5
1535,54,Male,83300,759,Clothes,635.27
1992,62,Female,99348,12358,Laptop,124.47
1100,60,Male,53933,3395,Clothes,532.46
1423,67,Female,101323,6369,Sofa,489.03
1453,48,Male,71672,2787,Dustbin,837.11
1361,52,Female,111667,8315,Sofa,192.11
1764,46,Female,59884,8269,Shoes,883.89
1031,23,Female,129195,1725,Lamp,697.77
1305,18,Male,113960,2681,TV,779.63
1167,60,Male,58586,10019,Lamp,972.68
1897,18,Female,59932,10083,TV,715.56
1961,65,Female,122594,11018,Smartphone,884.99
1208,65,Male,117829,11503,TV,506.54
1666,45,Female,145202,10717,Laptop,278.11
1664,50,Male,93965,3773,TV,320.51
1213,59,Female,141408,7532,Dustbin,998.56
1282,31,Female,147592,9966,TV,353.87
1983,29,Female,88943,11142,TV,546.26
1457,68,Male,55933,11397,Laptop,403.88
1383,47,Female,116516,10130,Shoes,71.9
1952,26,Male,76515,8918,Smartphone,972.6
1194,29,Male,35322,11444,Sofa,964.46
1118,40,Male,104909,1715,Dustbin,10.54
1628,63,Female,109781,5001,Sofa,391.77
1808,48,Male,87684,9247,TV,93.81
1337,62,Male,140990,4678,Laptop,611.17
1054,30,Female,127376,2841,AC,784.33
1054,69,Male,108955,2204,Dustbin,874.09
1459,67,Male,67048,10067,Lamp,44.86
1901,36,Male,55026,4417,Shoes,525.47
1229,51,Male,65377,11309,Laptop,148.81
1797,68,Female,119237,5852,TV,20.94
1033,27,Male,145857,609,Shoes,20.62
1634,37,Female,52345,7647,Clothes,624.47
1054,29,Female,48956,7247,Lamp,594.39
1340,42,Female,114216,5009,Clothes,33.29
1416,20,Male,93952,8563,TV,605.28
1417,50,Female,60777,1088,AC,244.28
1984,30,Male,137459,7202,Dustbin,537.88
1251,25,Male,80037,8829,Shoes,293.17
1207,20,Female,107439,6510,Dustbin,334.67
